Time,Reaction 1 Event Log,Reaction 1 Stirrer 1:Speed,Reaction 1 Stirrer 1:Speed Set Point,Reaction 1 Stirrer 1:Torque,Reaction 1 Stirrer 2:Speed,Reaction 1 Stirrer 2:Speed Set Point,Reaction 1 Stirrer 2:Torque,Reaction 1 Temp Probe 1:T,Reaction 1 Temp Probe 2:T,Reaction 2 Event Log,Reaction 2 Stirrer 3:Speed,Reaction 2 Stirrer 3:Speed Set Point,Reaction 2 Stirrer 3:Torque,Reaction 2 Temp Probe 1:T
00:00:00,StepStarted Stirrer 1 - Hold Frequency at 40rpm:StepStarted Stirrer 2 - Stopped,0,,0,0,,0,69.2,74.6,StepStarted Stirrer 3 - Hold Frequency at 40rpm,0,40,0,79.8
00:00:10,StepFinished Stirrer 2 - Stopped:StepStarted Stirrer 2 - Hold Frequency at 40rpm,41,40,-7.32,0,40,0,69.2,74.5,,40,40,8.6,79.8
00:00:20,,41,40,0,41,40,0,69.2,74.4,,40,40,3,79.7
00:00:30,,41,40,-0.01,41,40,0,69.3,74.3,,40,40,10.2,79.7
00:00:40,,41,40,0.03,41,40,0,69.3,74.2,,40,40,6.3,79.7
00:00:50,,41,40,0.04,41,40,0,69.4,74.2,,40,40,9.9,79.7
00:01:00,,41,40,-0.04,41,40,0,69.4,74.2,,40,40,1.5,79.7
00:01:10,StepFinished Stirrer 1 - Hold Frequency at 40rpm:StepStarted Stirrer 1 - Hold Frequency at 40rpm,41,40,0,41,40,0,69.5,74.2,,40,40,10.4,79.7
00:01:20,,41,40,-0.02,41,40,0,69.6,74.1,,40,40,2,79.7
00:01:30,,41,40,-0.01,41,40,0,69.6,74,,40,40,11.9,79.6
00:01:40,StepFinished Stirrer 1 - Hold Frequency at 40rpm:StepStarted Stirrer 1 - Hold Frequency at 50rpm:StepFinished Stirrer 2 - Hold Frequency at 40rpm:StepStarted Stirrer 2 - Hold Frequency at 50rpm,47,50,-0.13,41,40,0,69.8,74.1,,40,40,1.2,79.7
00:01:50,,50,50,-1.23,50,50,0,70,74.1,,40,40,7.6,79.7
00:02:00,,50,50,-1.46,50,50,0,70.1,74.1,,40,40,0.7,79.6
00:02:10,,50,50,-1.47,50,50,0,70.3,74.1,,40,40,9.1,79.6
00:02:20,,50,50,-1.13,50,50,0,70.5,74.1,,40,40,2,79.5
00:02:30,,50,50,-1.37,50,50,0,70.7,74.1,,40,40,7.3,79.6
00:02:40,,50,50,-1.18,50,50,0,70.9,74.1,,40,40,2.8,79.5
00:02:50,,50,50,-0.84,50,50,0,71.1,74,,40,40,7.6,79.5
00:03:00,,50,50,-1.34,50,50,0,71.3,73.9,,40,40,1.7,79.5
00:03:10,,50,50,-1.21,50,50,0,71.5,73.9,,40,40,5.8,79.5
00:03:20,,50,50,-1.04,50,50,0,71.7,74,,40,40,-0.2,79.5
00:03:30,,50,50,-1.36,50,50,0,72,73.9,,40,40,8.9,79.5
00:03:40,,50,50,-0.97,50,50,0,72.2,74,,40,40,3,79.4
00:03:50,,50,50,-1.34,50,50,0,72.3,74,,40,40,7.3,79.4
00:04:00,,50,50,-1.49,50,50,0,72.6,74.1,,40,40,9.6,79.4
00:04:10,,50,50,-0.88,50,50,0,72.7,74.1,,40,40,8.9,79.4
00:04:20,,50,50,-1.23,50,50,0,72.9,74.1,,40,40,2,79.4
00:04:30,,50,50,-1.36,50,50,0,73.1,74.1,,40,40,4,79.4
00:04:40,,50,50,-1.01,50,50,0,73.3,74.1,,40,40,8.4,79.4
00:04:50,,50,50,-1.5,50,50,0,73.5,74.1,,40,40,2,79.4
00:05:00,,50,50,-1.33,50,50,0,73.7,74.1,,40,40,5.3,79.4
00:05:10,,50,50,-1.51,50,50,0,73.8,74.1,,40,40,7.1,79.4
00:05:20,,50,50,-1.49,50,50,0,74.1,74.2,,40,40,8.4,79.4
00:05:30,,50,50,-1.17,50,50,0,74.2,74.2,,40,40,6.6,79.4
00:05:40,,50,50,-1.33,50,50,0,74.4,74.2,,40,40,6.1,79.4
00:05:50,,50,50,-1.26,50,50,0,74.5,74.2,,40,40,6.3,79.4
00:06:00,StepFinished Stirrer 2 - Hold Frequency at 50rpm:StepStarted Stirrer 2 - Hold Frequency at 8rpm,50,50,-1.23,0,8,0,74.7,74.2,,40,40,9.4,79.4
00:06:10,,50,50,-1.47,0,8,0,75,74.3,,40,40,10.4,79.4
00:06:20,,50,50,-1.36,0,8,0,76.1,74.3,,40,40,3.3,79.5
00:06:30,,50,50,-1.26,0,8,0,77.5,74.3,,40,40,8.9,79.5
00:06:40,,50,50,-1.59,0,8,0,78.6,74.3,,40,40,4,79.6
00:06:50,,50,50,-1.33,0,8,0,79.4,74.4,,40,40,6.3,79.7
00:07:00,,50,50,-1.27,0,8,0,79.8,74.3,,40,40,5.8,79.8
00:07:10,,50,50,-1.43,0,8,0,80,74.3,,40,40,4,79.9
00:07:20,,50,50,-1.1,0,8,0,80.1,74.3,,40,40,10.2,79.9
00:07:30,,50,50,-1.42,0,8,0,80.2,74.4,,40,40,0,80
00:07:40,,50,50,-1.54,0,8,0,80.3,74.4,,40,40,7.3,80
00:07:50,,50,50,-1.03,0,8,0,80.3,74.4,,40,40,3.8,80.1
00:08:00,,50,50,-1.58,0,8,0,80.3,74.4,,40,40,10.4,80.1
00:08:10,,50,50,-1.14,0,8,0,80.4,74.4,,40,40,0.5,80.2
00:08:20,,50,50,-1.26,0,8,0,80.4,74.4,,40,40,7.3,80.2
00:08:30,,50,50,-1.51,0,8,0,80.4,74.4,,40,40,1,80.2
00:08:40,,50,50,-1.09,0,8,0,80.3,74.4,,40,40,8.1,80.3
00:08:50,StepFinished Stirrer 2 - Hold Frequency at 8rpm:StepStarted Stirrer 2 - Hold Frequency at 50rpm,50,50,-1.58,22,50,0,79.9,74.5,,40,40,3.3,80.3
00:09:00,,50,50,-0.98,50,50,0,79.6,74.5,,40,40,7.1,80.4
00:09:10,,50,50,-1.01,50,50,0,79.3,74.6,,40,40,1.7,80.4
00:09:20,,50,50,-1.43,50,50,0,79.2,74.6,,40,40,8.9,80.4
00:09:30,,50,50,-1.22,50,50,0,79,74.5,,40,40,2.8,80.4
00:09:40,,50,50,-1.14,50,50,0,78.9,74.5,,40,40,3.5,80.4
00:09:50,,50,50,-1.61,50,50,0,78.9,74.5,,40,40,6.1,80.5
00:10:00,,50,50,-1.28,50,50,0,78.8,74.5,,40,40,9.9,80.5
00:10:10,,50,50,-1.27,50,50,0,78.8,74.5,,40,40,5.1,80.5
00:10:20,,50,50,-1.4,50,50,0,78.8,74.5,,40,40,10.4,80.6
00:10:30,,50,50,-0.9,50,50,0,78.8,74.5,,40,40,1.7,80.6
00:10:40,,50,50,-1.28,50,50,0,78.8,74.5,,40,40,9.1,80.6
00:10:50,,50,50,-1.43,50,50,0,78.8,74.6,,40,40,3.8,80.7
00:11:00,,50,50,-1.07,50,50,0,78.8,74.5,,40,40,8.6,80.7
00:11:10,,50,50,-1.49,50,50,0,78.9,74.5,,40,40,0.2,80.7
00:11:20,,50,50,-1.05,50,50,0,78.9,74.5,,40,40,7.3,80.7
00:11:30,,50,50,-1.17,50,50,0,78.9,74.5,,40,40,4,80.8
00:11:40,,50,50,-1.54,50,50,0,79,74.5,,40,40,4,80.8
00:11:50,,50,50,-1.03,50,50,0,79,74.5,,40,40,0,80.9
00:12:00,,50,50,-1.33,50,50,0,79,74.4,,40,40,6.8,80.9
00:12:10,,50,50,-1.41,50,50,0,79,74.4,,40,40,4.3,80.9
00:12:20,,50,50,-0.96,50,50,0,79.1,74.4,,40,40,8.1,80.9
00:12:30,,50,50,-1.4,50,50,0,79.2,74.4,,40,40,0.7,80.9
00:12:40,,50,50,-1.12,50,50,0,79.2,74.4,,40,40,6.3,80.9
00:12:50,,50,50,-1.01,50,50,0,79.3,74.5,,40,40,5.3,81
00:13:00,,50,50,-1.48,50,50,0,79.3,74.5,,40,40,3.3,81
00:13:10,,50,50,-1.13,50,50,0,79.3,74.5,,40,40,3.3,81
00:13:20,,50,50,-1.17,50,50,0,79.4,74.4,,40,40,9.6,81
00:13:30,,50,50,-1.23,50,50,0,79.4,74.5,,40,40,2.5,81
00:13:40,,50,50,-0.87,50,50,0,79.5,74.4,,40,40,4.3,81
00:13:50,,50,50,-1.22,50,50,0,79.5,74.4,,40,40,5.6,81
00:14:00,StepFinished Stirrer 2 - Hold Frequency at 50rpm:StepStarted Stirrer 2 - Hold Frequency at 8rpm,50,50,-0.87,0,8,0,79.5,74.4,,40,40,6.1,81
00:14:10,,50,50,-0.92,0,8,0,79.7,74.4,,40,40,8.4,81
00:14:20,,50,50,-1.27,0,8,0,80.3,74.4,,40,40,2.2,81
00:14:30,,50,50,-1.02,0,8,0,81,74.4,,40,40,3.5,81
00:14:40,,50,50,-0.98,0,8,0,81.5,74.4,,40,40,4.5,81
00:14:50,,50,50,-1.49,0,8,0,81.7,74.3,,40,40,8.4,81
00:15:00,,50,50,-0.98,0,8,0,81.9,74.4,,40,40,1,81.1
00:15:10,,50,50,-1.13,0,8,0,82,74.4,,40,40,3.3,81
00:15:20,,50,50,-1,0,8,0,82.1,74.4,,40,40,3.8,81
00:15:30,,50,50,-1,0,8,0,82.1,74.4,,40,40,8.6,81
00:15:40,,50,50,-1.26,0,8,0,82.2,74.4,,40,40,0.7,81
00:15:50,,50,50,-0.96,0,8,0,82.1,74.4,,40,40,4.3,81
00:16:00,,50,50,-0.72,0,8,0,82.1,74.4,,40,40,3,80.9
00:16:10,,50,50,-1.31,0,8,0,82.1,74.4,,40,40,8.4,80.9
00:16:20,,50,50,-1.18,0,8,0,82.2,74.4,,40,40,0.5,80.9
00:16:30,,50,50,-0.83,0,8,0,82.2,74.4,,40,40,8.6,80.9
00:16:40,,50,50,-1.17,0,8,0,82.2,74.4,,40,40,3.3,80.9
00:16:50,,50,50,-0.68,0,8,0,82.2,74.4,,40,40,2.5,80.8
00:17:00,,50,50,-1.02,0,8,0,82.2,74.4,,40,40,6.6,80.9
00:17:10,,50,50,-1.19,0,8,0,82,74.4,,40,40,7.1,80.9
00:17:20,StepFinished Stirrer 2 - Hold Frequency at 8rpm:StepStarted Stirrer 2 - Hold Frequency at 50rpm,50,50,-1.29,0,50,0,81.6,74.4,,40,40,3.5,80.9
00:17:30,,50,50,-0.96,50,50,0,81.4,74.4,,40,40,10.7,80.9
00:17:40,,50,50,-0.78,50,50,0,81.1,74.4,,40,40,4.5,80.9
00:17:50,,50,50,-0.84,50,50,0,81,74.4,,40,40,11.7,80.9
00:18:00,,50,50,-1.26,50,50,0,80.9,74.4,,40,40,3.8,80.9
00:18:10,,50,50,-0.78,50,50,0,80.8,74.4,,40,40,10.2,80.9
00:18:20,,50,50,-0.76,50,50,0,80.8,74.4,,40,40,1.2,80.9
00:18:30,,50,50,-1.33,50,50,0,80.7,74.4,,40,40,9.4,80.9
00:18:40,,50,50,-0.87,50,50,0,80.7,74.4,,40,40,1.5,80.9
00:18:50,,50,50,-1.14,50,50,0,80.5,74.4,,40,40,8.9,80.9
00:19:00,,50,50,-1.16,50,50,0,80.3,74.4,,40,40,0.7,80.9
00:19:10,,50,50,-0.69,50,50,0,80.1,74.5,,40,40,8.1,80.9
00:19:20,,50,50,-1.16,50,50,0,79.9,74.5,,40,40,3,80.9
00:19:30,,50,50,-1.18,50,50,0,79.8,74.5,,40,40,8.6,80.9
00:19:40,,50,50,-0.77,50,50,0,79.5,74.5,,40,40,0.5,80.9
00:19:50,,50,50,-1.22,50,50,0,79.3,74.4,,40,40,7.1,80.9
00:20:00,,50,50,-0.88,50,50,0,79.1,74.4,,40,40,3.5,80.9
00:20:10,,50,50,-0.97,50,50,0,78.9,74.4,,40,40,6.1,80.8
00:20:20,,50,50,-1.27,50,50,0,78.7,74.4,,40,40,2.2,80.8
00:20:30,,50,50,-0.89,50,50,0,78.4,74.4,,40,40,7.6,80.8
00:20:40,,50,50,-1.04,50,50,0,78.2,74.3,,40,40,1.5,80.8
00:20:50,,50,50,-1.17,50,50,0,77.9,74.3,,40,40,8.1,80.8
00:21:00,,50,50,-0.88,50,50,0,77.7,74.3,,40,40,2.5,80.8
00:21:10,,50,50,-1.11,50,50,0,77.4,74.3,,40,40,7.1,80.8
00:21:20,,50,50,-1.06,50,50,0,77.2,74.4,,40,40,6.8,80.8
00:21:30,,50,50,-0.63,50,50,0,76.9,74.4,,40,40,4.5,80.8
00:21:40,,50,50,-1.26,50,50,0,76.6,74.3,,40,40,6.6,80.8
00:21:50,,50,50,-1.18,50,50,0,76.4,74.3,,40,40,9.9,80.8
00:22:00,,50,50,-0.93,50,50,0,76.3,74.3,,40,40,7.6,80.8
00:22:10,,50,50,-1.21,50,50,0,76.1,74.3,,40,40,8.6,80.8
00:22:20,,50,50,-0.94,50,50,0,76,74.3,,40,40,4.3,80.8
00:22:30,StepFinished Stirrer 2 - Hold Frequency at 50rpm:StepStarted Stirrer 2 - Hold Frequency at 8rpm,50,50,-1.08,50,50,0,75.8,74.3,,40,40,5.3,80.8
00:22:40,,50,50,-0.89,0,8,0,75.7,74.3,,40,40,7.1,80.8
00:22:50,,50,50,-0.71,0,8,0,76.2,74.3,,40,40,1.5,80.8
00:23:00,,50,50,-1.12,0,8,0,77.4,74.3,,40,40,4.5,80.8
00:23:10,,50,50,-1.41,0,8,0,78.6,74.3,,40,40,4.5,80.8
00:23:20,,50,50,-0.98,0,8,0,79.4,74.3,,40,40,6.8,80.8
00:23:30,,50,50,-1.29,0,8,0,80,74.3,,40,40,1,80.8
00:23:40,,50,50,-0.88,49,8,0,80.4,74.3,,40,40,6.3,80.8
00:23:50,,50,50,-0.8,35,8,0,80.9,74.3,,40,40,8.6,80.8
00:24:00,,50,50,-1.33,40,8,0,81.3,74.3,,40,40,0.7,80.7
00:24:10,,50,50,-0.97,39,8,0,81.8,74.4,,40,40,1,80.8
00:24:20,,50,50,-1.01,33,8,0,82.2,74.4,,40,40,6.1,80.7
00:24:30,,50,50,-1.01,38,8,0,82.6,74.4,,40,40,3.5,80.7
00:24:40,,50,50,-0.65,0,8,0,82.9,74.4,,40,40,8.4,80.7
00:24:50,StepFinished Stirrer 2 - Hold Frequency at 8rpm:StepStarted Stirrer 2 - Hold Frequency at 50rpm,50,50,-1.01,0,8,0,83,74.4,,40,40,2,80.7
00:25:00,,50,50,-0.63,50,50,0,82.7,74.4,,40,40,7.9,80.7
00:25:10,,50,50,-0.72,50,50,0,82.3,74.4,,40,40,4,80.7
00:25:20,,50,50,-1.07,50,50,0,82,74.4,,40,40,11.4,80.6
00:25:30,,50,50,-0.8,50,50,0,81.5,74.3,,40,40,5.6,80.6
00:25:40,,50,50,-0.75,50,50,0,81.2,74.3,,40,40,10.4,80.6
00:25:50,,50,50,-1.18,50,50,0,80.8,74.3,,40,40,4.5,80.6
00:26:00,,50,50,-0.71,50,50,0,80.5,74.3,,40,40,10.7,80.6
00:26:10,,50,50,-0.74,50,50,0,80.1,74.3,,40,40,1.7,80.6
00:26:20,,50,50,-1.25,50,50,0,79.9,74.3,,40,40,8.4,80.6
00:26:30,,50,50,-0.76,50,50,0,79.6,74.4,,40,40,1.7,80.6
00:26:40,,50,50,-0.91,50,50,0,79.4,74.4,,40,40,8.9,80.6
00:26:50,,50,50,-0.85,50,50,0,79.2,74.4,,40,40,0.5,80.6
00:27:00,,50,50,-0.56,50,50,0,79,74.3,,40,40,0.7,80.6
00:27:10,,50,50,-1.06,50,50,0,78.8,74.4,,40,40,7.6,80.6
00:27:20,,50,50,-0.95,50,50,0,78.6,74.4,,40,40,2.8,80.6
00:27:30,,50,50,-0.57,50,50,0,78.5,74.4,,40,40,2.5,80.5
00:27:40,,50,50,-1.04,50,50,0,78.4,74.4,,40,40,7.9,80.5
00:27:50,,50,50,-0.75,50,50,0,78.2,74.4,,40,40,0,80.5
00:28:00,,50,50,-0.79,50,50,0,78,74.4,,40,40,7.6,80.5
00:28:10,,50,50,-1.23,50,50,0,78,74.4,,40,40,-0.5,80.5
00:28:20,,50,50,-0.74,50,50,0,77.9,74.4,,40,40,5.6,80.5
00:28:30,,50,50,-0.89,50,50,0,77.8,74.4,,40,40,0,80.5
00:28:40,StepFinished Stirrer 2 - Hold Frequency at 50rpm:StepStarted Stirrer 2 - Hold Frequency at 100rpm,50,50,-0.72,89,100,0,77.7,74.3,,40,40,8.1,80.5
00:28:50,,50,50,-0.97,100,100,0,77.6,74.3,,40,40,1.2,80.5
00:29:00,,50,50,-1.08,100,100,0,77.6,74.3,,40,40,5.1,80.5
00:29:10,,50,50,-0.81,100,100,0,77.5,74.3,,40,40,0.7,80.5
00:29:20,,50,50,-0.57,100,100,0,77.5,74.3,,40,40,8.9,80.5
00:29:30,StepFinished Stirrer 2 - Hold Frequency at 100rpm:StepStarted Stirrer 2 - Hold Frequency at 50rpm,50,50,-1.23,100,100,0,77.4,74.3,,40,40,3,80.5
00:29:40,,50,50,-0.79,50,50,0,77.4,74.3,,40,40,5.6,80.4
00:29:50,,50,50,-1.11,50,50,0,77.4,74.3,,40,40,9.6,80.4
00:30:00,,50,50,-1.14,50,50,0,77.4,74.3,,40,40,12.2,80.4
00:30:10,,50,50,-0.77,50,50,0,77.3,74.3,,40,40,5.6,80.4
00:30:20,,50,50,-0.98,50,50,0,77.3,74.3,,40,40,5.6,80.4
00:30:30,,50,50,-1.21,50,50,0,77.3,74.3,,40,40,8.4,80.4
00:30:40,,50,50,-0.8,50,50,0,77.3,74.3,,40,40,8.6,80.4
00:30:50,,50,50,-1.19,50,50,0,77.3,74.3,,40,40,2,80.4
00:31:00,,50,50,-1.08,50,50,0,77.3,74.3,,40,40,9.6,80.4
00:31:10,,50,50,-0.71,50,50,0,77.4,74.3,,40,40,1,80.4
00:31:20,,50,50,-1.18,50,50,0,77.4,74.2,,40,40,8.6,80.4
00:31:30,,50,50,-0.91,50,50,0,77.5,74.2,,40,40,4,80.3
00:31:40,,50,50,-0.71,50,50,0,77.6,74.3,,40,40,3.3,80.3
00:31:50,,50,50,-1.32,50,50,0,77.6,74.3,,40,40,8.6,80.3
00:32:00,,50,50,-0.9,50,50,0,77.6,74.3,,40,40,7.1,80.3
00:32:10,,50,50,-1.01,50,50,0,77.7,74.3,,40,40,3.8,80.3
00:32:20,,50,50,-1.1,50,50,0,77.8,74.3,,40,40,3,80.3
00:32:30,,50,50,-0.83,50,50,0,77.9,74.3,,40,40,1,80.3
00:32:40,,50,50,-1.09,50,50,0,77.9,74.3,,40,40,6.3,80.2
00:32:50,,50,50,-1.16,50,50,0,78,74.3,,40,40,4.5,80.2
00:33:00,,50,50,-0.6,50,50,0,78.2,74.3,,40,40,2.5,80.2
00:33:10,,50,50,-0.94,50,50,0,78.3,74.3,,40,40,1.7,80.3
00:33:20,,50,50,-1.01,50,50,0,78.3,74.3,,40,40,6.1,80.2
00:33:30,,50,50,-0.82,50,50,0,78.4,74.3,,40,40,5.8,80.2
00:33:40,,50,50,-1.24,50,50,0,78.5,74.3,,40,40,2.5,80.2
00:33:50,,50,50,-0.73,50,50,0,78.6,74.3,,40,40,9.4,80.2
00:34:00,,50,50,-0.74,50,50,0,78.7,74.3,,40,40,1.7,80.2
00:34:10,,50,50,-1.38,50,50,0,78.8,74.2,,40,40,2.8,80.2
00:34:20,,50,50,-0.84,50,50,0,78.8,74.2,,40,40,8.6,80.2
00:34:30,,50,50,-1.02,50,50,0,78.9,74.1,,40,40,7.9,80.2
00:34:40,,50,50,-0.87,50,50,0,79,74.1,,40,40,7.6,80.2
00:34:50,,50,50,-0.79,50,50,0,79,74.1,,40,40,9.1,80.2
00:35:00,,50,50,-1.15,50,50,0,79.1,74.1,,40,40,2.5,80.1
00:35:10,,50,50,-0.96,50,50,0,79.2,74,,40,40,9.9,80.1
00:35:20,,50,50,-0.62,50,50,0,79.2,74.1,,40,40,1.5,80.2
00:35:30,,50,50,-1.05,50,50,0,79.3,74.1,,40,40,7.6,80.1
00:35:40,,50,50,-0.98,50,50,0,79.3,74.1,,40,40,1.2,80.1
00:35:50,,50,50,-0.8,50,50,0,79.3,74.1,,40,40,8.4,80.1
00:36:00,,50,50,-1.02,50,50,0,79.3,74.1,,40,40,3,80.2
00:36:10,,50,50,-0.69,50,50,0,79.4,74.1,,40,40,7.9,80.1
00:36:20,,50,50,-1.09,50,50,0,79.4,74.1,,40,40,0.5,80.1
00:36:30,,50,50,-1.2,50,50,0,79.4,74.1,,40,40,8.1,80.1
00:36:40,,50,50,-0.78,50,50,0,79.4,74.1,,40,40,1,80.1
00:36:50,,50,50,-1.19,50,50,0,79.4,74.1,,40,40,7.6,80.1
00:37:00,,50,50,-0.8,50,50,0,79.4,74.1,,40,40,0,80.1
00:37:10,,50,50,-0.65,50,50,0,79.5,74.1,,40,40,7.9,80.1
00:37:20,,50,50,-1.21,50,50,0,79.4,74.2,,40,40,1.5,80.1
00:37:30,,50,50,-0.82,50,50,0,79.5,74.2,,40,40,1.7,80
00:37:40,,50,50,-0.75,50,50,0,79.5,74.2,,40,40,0.5,80
00:37:50,,50,50,-1.01,50,50,0,79.5,74.2,,40,40,8.1,80
00:38:00,,50,50,-0.87,50,50,0,79.5,74.2,,40,40,2,80
00:38:10,,50,50,-0.96,50,50,0,79.5,74.3,,40,40,9.1,80
00:38:20,,50,50,-0.93,50,50,0,79.5,74.4,,40,40,1.5,80.1
00:38:30,,50,50,-0.55,50,50,0,79.6,74.5,,40,40,8.1,80
00:38:40,,50,50,-0.87,50,50,0,79.7,74.6,,40,40,5.6,80
00:38:50,,50,50,-0.99,50,50,0,79.7,74.6,,40,40,10.9,80
00:39:00,,50,50,-0.6,50,50,0,79.7,74.7,,40,40,5.1,80
00:39:10,StepFinished Stirrer 1 - Hold Frequency at 50rpm:StepStarted Stirrer 1 - Hold Frequency at 8rpm,50,50,-1.02,50,50,0,79.7,74.7,,40,40,9.4,80
00:39:20,,0,8,-0.94,50,50,0,79.8,74.7,StepFinished Stirrer 3 - Hold Frequency at 40rpm:StepStarted Stirrer 3 - Hold Frequency at 4rpm,10,4,-2.2,80
00:39:30,,0,8,-0.94,50,50,0,79.8,74.8,,10,4,2.2,80
00:39:40,,0,8,-0.94,50,50,0,79.8,74.9,,10,4,8.6,80
00:39:50,,0,8,-0.94,50,50,0,79.9,74.9,,10,4,-1,80
00:40:00,,0,8,-0.94,50,50,0,79.9,75,,10,4,-3,80
00:40:10,,0,8,-0.94,50,50,0,80,75,,10,4,7.9,80
00:40:20,,0,8,-0.94,50,50,0,80,75,,10,4,4.3,80
00:40:30,,0,8,-0.94,50,50,0,80.1,75.1,,10,4,-3,80
00:40:40,,0,8,-0.94,50,50,0,80.2,75.1,,10,4,-0.2,80
00:40:50,,0,8,-0.94,50,50,0,80.3,75.1,,10,4,6.1,80
00:41:00,,0,8,-0.94,50,50,0,80.3,75.1,,10,4,2.5,80
00:41:10,,0,8,-0.94,50,50,0,80.4,75.1,,10,4,-3.3,80
00:41:20,,0,8,-0.94,50,50,0,80.4,75.2,,10,4,4.3,79.9
00:41:30,,0,8,-0.94,50,50,0,80.5,75.2,,10,4,3,79.9
00:41:40,,0,8,-0.94,50,50,0,80.5,75.2,,10,4,-2.8,79.9
00:41:50,,0,8,-0.94,50,50,0,80.6,75.2,,10,4,-3,79.9
00:42:00,,0,8,-0.94,50,50,0,80.7,75.1,,10,4,8.1,79.9
00:42:10,,0,8,-0.94,50,50,0,80.7,75.2,,10,4,0.7,80
00:42:20,,0,8,-0.94,50,50,0,80.8,75.2,,10,4,-2.2,80
00:42:30,,0,8,-0.94,50,50,0,80.8,75.2,,10,4,8.1,80
00:42:40,,0,8,-0.94,50,50,0,80.8,75.2,,10,4,2.8,80
00:42:50,,0,8,-0.94,50,50,0,80.9,75.2,,10,4,-1.5,80
00:43:00,,0,8,-0.94,50,50,0,81,75.2,,10,4,-2.2,80
00:43:10,,0,8,-0.94,50,50,0,81,75.2,,10,4,5.8,80
00:43:20,,0,8,-0.94,50,50,0,81.1,75.2,,10,4,3.5,80
00:43:30,,0,8,-0.94,50,50,0,81.1,75.2,,10,4,-3.3,80
00:43:40,,0,8,-0.94,50,50,0,81.1,75.2,,10,4,1,80
00:43:50,,0,8,-0.94,50,50,0,81.2,75.2,,10,4,4.8,80
00:44:00,,0,8,-0.94,50,50,0,81.2,75.1,,10,4,-2.2,80
00:44:10,,0,8,-0.94,50,50,0,81.3,75.1,,10,4,-3,80
00:44:20,,0,8,-0.94,50,50,0,81.4,75.1,,10,4,9.9,80
00:44:30,,0,8,-0.94,50,50,0,81.4,75.1,,10,4,0.7,80
00:44:40,,0,8,-0.94,50,50,0,81.5,75.1,,10,4,-2,80
00:44:50,,0,8,-0.94,50,50,0,81.6,75.1,,10,4,-2.8,80
00:45:00,,0,8,-0.94,50,50,0,81.7,75.1,,10,4,5.3,80
00:45:10,,0,8,-0.94,50,50,0,81.7,75.1,,10,4,1.2,80
00:45:20,,0,8,-0.94,50,50,0,81.8,75.1,,10,4,-3.3,80
00:45:30,,0,8,-0.94,50,50,0,81.9,75.2,,10,4,3.3,80
00:45:40,,0,8,-0.94,50,50,0,82,75.2,,10,4,1.2,80
00:45:50,,0,8,-0.94,50,50,0,82,75.2,,10,4,-3.3,80
00:46:00,,0,8,-0.94,50,50,0,82.1,75.1,,10,4,-2.8,80
00:46:10,,0,8,-0.94,50,50,0,82.1,75.1,,10,4,6.1,80
00:46:20,,0,8,-0.94,50,50,0,82.1,75.1,,10,4,-1.7,80
00:46:30,,0,8,-0.94,50,50,0,82.2,75.1,,10,4,-3,80
00:46:40,,0,8,-0.94,50,50,0,82.3,75.1,,10,4,7.1,80
00:46:50,,0,8,-0.94,50,50,0,82.3,75.1,,10,4,1.2,80
00:47:00,,0,8,-0.94,50,50,0,82.3,75.1,,10,4,-3,80
00:47:10,,0,8,-0.94,50,50,0,82.3,75.1,,10,4,-1.5,80
00:47:20,,0,8,-0.94,50,50,0,82.4,75.1,,10,4,4.5,79.9
00:47:30,,0,8,-0.94,50,50,0,82.4,75.1,,10,4,0.2,79.9
00:47:40,,0,8,-0.94,50,50,0,82.4,75.1,,10,4,-3.3,79.9
00:47:50,,0,8,-0.94,50,50,0,82.4,75.1,,10,4,5.1,80
00:48:00,,0,8,-0.94,50,50,0,82.5,75.1,,10,4,1.7,79.9
00:48:10,,0,8,-0.94,50,50,0,82.6,75,,10,4,-1.2,79.9
00:48:20,,0,8,-0.94,50,50,0,82.7,75.1,,10,4,-2.8,79.9
00:48:30,,0,8,-0.94,50,50,0,82.8,75.1,,10,4,7.9,79.9
00:48:40,,0,8,-0.94,50,50,0,82.9,75.1,,10,4,2,79.9
00:48:50,,0,8,-0.94,50,50,0,82.9,75.1,,10,4,-3,79.9
00:49:00,,0,8,-0.94,50,50,0,82.9,75.1,,10,4,0.7,80
00:49:10,,0,8,-0.94,50,50,0,83,75.1,,10,4,3,80
00:49:20,,0,8,-0.94,50,50,0,83,75.1,,10,4,-1.7,80
00:49:30,,0,8,-0.94,50,50,0,83,75.1,,10,4,-3.3,80
00:49:40,,0,8,-0.94,50,50,0,83.1,75.1,,10,4,7.1,80
00:49:50,,0,8,-0.94,50,50,0,83.2,75.1,,10,4,2.5,80
00:50:00,,0,8,-0.94,50,50,0,83.2,75.1,,10,4,-3.5,80
00:50:10,,0,8,-0.94,50,50,0,83.2,75,,10,4,-0.5,80
00:50:20,,0,8,-0.94,50,50,0,83.3,75,,10,4,5.6,80
00:50:30,,0,8,-0.94,50,50,0,83.3,75,,10,4,-3,80
00:50:40,,0,8,-0.94,50,50,0,83.3,75,,10,4,-3.3,80
00:50:50,,0,8,-0.94,50,50,0,83.4,75,,10,4,5.3,79.9
00:51:00,,0,8,-0.94,50,50,0,83.5,75,,10,4,1.7,80
00:51:10,,0,8,-0.94,50,50,0,83.6,75,,10,4,-3,79.9
